(4.885117015391608, 4.493946897237985)
(4.9461252580846775, 4.602767331239953)
(1.1932876387953666, -2.810695200832603)
(1.1895242196035316, -2.8141198622187265)
(1.1691163505513507, -2.821292553619699)
(1.136050840846206, -2.830572176974002)
(1.0859489290386724, -2.8454062845446226)
(1.021038578242894, -2.8646207801707515)
(0.9415677677439095, -2.893927087414251)
(0.8507021096386579, -2.9253739842730115)
(0.7441986889372548, -2.970062731155951)
(0.6291176146835029, -3.0321111089951334)
(0.5066659290804542, -3.117227996375905)
(0.402277501542074, -3.206661777080837)
(0.288361252541821, -3.3149330257275578)
(0.1781114966469936, -3.4447242090757957)
(0.08048749956374805, -3.594413669959785)
(-1.4472925435873072, -2.694889241744402)
(-1.4590117610161397, -2.69549783289195)
(8.817725985643525, -1.4746146792814046)
(8.815257507945462, -1.4856501164540057)
(8.810085865924638, -1.5111323916102863)
(8.804275832078904, -1.5402218956650549)
(8.80013127186346, -1.591996599697986)
(8.800575142917967, -1.6563067237939557)
(8.807511307206358, -1.7458225420140947)
(8.817061642347154, -1.8263050418242248)
(8.839260776323812, -1.9299370758776242)
(8.8785488967963, -2.0461230359077627)
(8.949410336240055, -2.1774791782122223)
(9.027477739095524, -2.2851200575622483)
(9.135781119440356, -2.3967583139950404)
(6.465896158306984, -2.5230700273958613)
(6.460490517139646, -2.5242127303545048)
(6.444208963625865, -2.532785203219166)
(6.413580394091694, -2.5491890995393978)
(6.375160222319622, -2.57272435505657)
(-6.924663497477521, -1.7101133958725232)
(-7.126572917994349, -1.635219868310317)
(-7.297902093243217, -1.5737349335872284)
(-7.484315599251481, -1.5194406218020882)
(-7.713884927615942, -1.473145312017795)
(-7.9562205256302345, -1.4422066784267384)
(-8.169614073865342, -1.42866976644235)
(-8.405572262190558, -1.4277925293773879)
(-8.643506532823471, -1.4366592353631154)
(-8.869258171251909, -1.4625853242243532)
(-9.102529299810737, -1.5078402285192982)
(-6.687011609621904, -2.020149671227411)
(-6.696913646700116, -2.023433646836494)
(-6.712378566124979, -2.0222365446439183)
(-6.742888982999631, -2.019177673761691)
(-6.790863213230923, -2.0128005202606585)
(-6.849449892171607, -2.0035839570983853)
(-6.933529071492882, -1.9837147035070104)
(-7.014031848979471, -1.9599357220241402)
(-7.122903394408643, -1.922274400972392)
(-7.227691416834078, -1.8840094914289092)
(-7.345352802341044, -1.8311831259845204)
(-7.460583292815428, -1.770638769839491)
(3.121854655078183, -3.289712069871173)
(3.048164375676583, -3.4336943137128775)
(2.9909253738074035, -3.585359248885617)
(1.193405734499703, -2.8106250116170224)
(1.1834167186824702, -2.8151754597210776)
(1.1635751057680837, -2.8199134766104543)
(1.1302146350325784, -2.8273404330824223)
(1.0818394355251686, -2.8432139221087254)
(1.0193747780901496, -2.871958112371685)
(0.9569270682702693, -2.9089021897374465)
(0.8770326826314792, -2.9724898810286042)
(-5.840695434593004, 0.15767419414230147)
(-5.789528520617802, 0.19591892924832932)
(-5.726041303415169, 0.2437451967120362)
(-5.641175100361146, 0.3081157671690744)
(-5.57156595994705, 0.36833028371636667)
(-5.486354027067088, 0.45091799641457414)
(-5.393122487044211, 0.5624853449679879)
(-5.316380530484299, 0.6784044942916696)
(-5.238055016343395, 0.8219371744264019)
(-5.189270205645722, 0.9446572605461486)
(-5.13831595580206, 1.09269635000417)
(-5.101238453009376, 1.2428324050326636)
(-5.075207349084596, 1.406483678105887)
(-5.057463998136306, 1.5643135291500618)
(-5.04862211506759, 1.7185869865921284)
(-5.057841466835768, 1.8926914311536205)
(-4.225276880575824, 2.0209830520445338)
